payment_date,amount
"2005-07-31 05:12:59","5.99"
"2005-07-31 06:34:55","7.99"
"2005-07-31 14:39:52","4.99"
"2005-08-01 21:51:15","7.99"
"2005-08-02 00:00:33","4.99"
"2005-08-02 13:12:17","0.99"
"2005-08-17 05:25:57","8.99"
"2005-08-17 08:48:31","6.99"
"2005-08-17 19:52:43","5.99"
"2005-08-18 11:28:14","0.99"
"2005-08-18 13:57:50","2.99"
"2005-08-20 13:13:56","4.99"
"2005-08-22 10:00:04","0.99"
"2005-05-27 10:37:27","2.99"
"2005-05-30 04:19:55","2.99"
"2005-06-15 04:58:07","2.99"
"2005-06-16 01:24:08","4.99"
"2005-06-18 08:18:52","3.99"
"2005-06-19 06:30:10","0.99"
"2005-06-21 02:25:00","0.99"
"2005-07-06 16:38:14","0.99"
"2005-07-08 11:45:35","0.99"
"2005-07-08 22:58:21","4.99"
"2005-07-10 07:21:27","2.99"
"2005-07-10 15:49:12","5.99"
"2005-07-11 02:49:01","0.99"
"2005-07-12 01:37:48","0.99"
"2005-07-27 23:07:40","9.99"
"2005-07-29 08:18:20","4.99"
"2005-07-30 01:07:12","2.99"
"2005-07-31 01:44:51","2.99"
"2005-07-31 03:22:30","4.99"
"2005-07-31 07:40:33","4.99"
"2005-07-31 21:14:02","2.99"
"2005-08-01 03:48:12","6.99"
"2005-08-02 20:32:55","2.99"
"2005-08-17 13:44:49","3.99"
"2005-08-18 01:54:44","2.99"
"2005-08-18 07:44:05","0.99"
"2005-08-18 20:59:17","2.99"
"2005-08-20 12:11:03","4.99"
"2005-08-21 15:34:23","2.99"
"2005-08-23 00:48:29","4.99"
"2005-08-23 02:08:40","2.99"
"2006-02-14 15:16:03","2.99"
"2005-05-26 06:52:33","1.99"
"2005-06-19 10:38:42","0.99"
"2005-06-19 11:42:20","0.99"
"2005-06-19 13:33:06","7.99"
"2005-06-19 15:42:07","2.99"
"2005-06-19 19:18:09","2.99"
"2005-06-20 04:16:07","2.99"
"2005-06-21 08:49:16","2.99"
"2005-07-07 14:24:30","6.99"
"2005-07-07 17:36:56","0.99"
"2005-07-08 03:40:46","0.99"
"2005-07-09 21:55:19","10.99"
"2005-07-10 17:59:29","1.99"
"2005-07-27 10:12:36","3.99"
"2005-07-27 18:18:41","6.99"
"2005-07-27 18:27:13","0.99"
"2005-07-29 15:50:14","2.99"
"2005-07-30 19:50:13","4.99"
"2005-07-31 15:48:54","4.99"
"2005-08-01 12:36:09","5.99"
"2005-08-02 01:30:21","1.99"
"2005-08-02 07:29:10","4.99"
"2005-08-17 17:34:38","2.99"
"2005-08-18 12:48:22","4.99"
"2005-08-18 13:20:13","2.99"
"2005-08-18 15:20:46","6.99"
"2005-08-18 17:16:07","6.99"
"2005-08-19 13:50:36","2.99"
"2005-08-19 23:36:25","0.99"
"2005-08-20 12:03:35","2.99"
"2005-08-20 14:00:25","3.99"
"2005-08-21 03:01:45","0.99"
"2005-08-21 21:01:19","4.99"
"2005-08-22 07:35:56","7.99"
"2005-08-22 07:53:00","5.99"
"2006-02-14 15:16:03","0.99"
"2005-06-17 02:39:20","1.99"
"2005-06-17 04:25:12","2.99"
"2005-06-17 22:59:42","4.99"
"2005-06-19 15:10:09","2.99"
"2005-07-06 22:23:02","4.99"
"2005-07-08 00:21:29","2.99"
"2005-07-08 09:13:28","2.99"
"2005-07-09 02:34:45","5.99"
"2005-07-09 06:44:30","9.99"
"2005-07-09 15:14:08","0.99"
"2005-07-11 00:08:54","7.99"
"2005-07-11 15:02:02","0.99"
"2005-07-11 21:06:17","2.99"
"2005-07-27 16:03:08","2.99"
"2005-07-28 06:45:23","4.99"
"2005-07-28 16:12:53","4.99"
"2005-07-28 16:32:55","4.99"
"2005-07-28 18:09:48","4.99"
"2005-07-29 14:37:30","2.99"
"2005-07-30 16:55:53","2.99"
"2005-07-31 02:04:58","0.99"
"2005-07-31 05:33:48","0.99"
"2005-07-31 17:40:35","2.99"
"2005-08-01 01:57:48","6.99"
"2005-08-18 03:27:11","2.99"
"2005-08-18 14:29:37","2.99"
"2005-08-18 22:58:34","0.99"
"2005-08-19 23:35:44","0.99"
"2005-08-20 08:50:39","4.99"
"2005-08-21 08:37:15","0.99"
"2005-08-21 17:18:33","2.99"
"2005-08-22 10:39:51","4.99"
"2005-08-23 04:17:56","4.99"
"2005-08-23 15:17:14","2.99"
"2005-06-16 10:05:40","4.99"
"2005-06-16 23:20:16","1.99"
"2005-06-18 03:57:36","0.99"
"2005-06-18 11:35:30","6.99"
"2005-06-18 15:49:48","7.99"
"2005-06-18 18:34:21","0.99"
"2005-06-19 01:20:00","0.99"
"2005-06-19 10:06:20","4.99"
"2005-06-20 18:05:15","2.99"
"2005-06-20 22:19:25","1.99"
"2005-06-21 00:38:47","0.99"
"2005-07-06 10:12:45","4.99"
"2005-07-06 22:45:10","4.99"
"2005-07-07 07:15:35","6.99"
"2005-07-08 13:24:58","9.99"
"2005-07-11 12:34:56","3.99"
"2005-07-12 06:26:10","4.99"
"2005-07-27 01:23:24","1.99"
"2005-07-27 06:47:13","3.99"
"2005-07-27 08:09:25","2.99"
"2005-07-27 18:49:42","2.99"
"2005-07-30 04:53:56","0.99"
"2005-08-17 22:17:09","4.99"
"2005-08-18 08:26:05","0.99"
"2005-08-23 09:37:34","6.99"
"2005-08-23 14:58:06","6.99"
"2005-05-27 23:00:25","4.99"
"2005-05-29 17:52:30","4.99"
"2005-05-31 09:12:13","4.99"
"2005-06-17 03:53:18","6.99"
"2005-06-17 23:39:11","0.99"
"2005-06-19 08:22:09","5.99"
"2005-06-20 02:02:05","1.99"
"2005-07-06 00:11:13","2.99"
"2005-07-07 22:48:34","2.99"
"2005-07-08 15:33:32","2.99"
"2005-07-08 20:37:11","0.99"
"2005-07-09 15:57:15","9.99"
"2005-07-10 13:13:18","0.99"
"2005-07-10 23:22:01","2.99"
"2005-07-11 07:58:07","3.99"
"2005-07-12 00:49:05","2.99"
"2005-07-27 04:34:07","6.99"
"2005-07-27 23:23:36","5.99"
"2005-07-28 07:26:14","2.99"
"2005-07-29 05:52:26","5.99"
"2005-07-29 07:46:29","2.99"
"2005-07-30 01:42:03","2.99"
"2005-08-02 09:22:25","4.99"
"2005-08-17 12:54:47","4.99"
"2005-08-18 09:50:40","9.99"
"2005-08-20 10:31:23","8.99"
"2005-08-20 17:16:10","1.99"
"2005-08-20 23:18:54","0.99"
"2005-08-21 16:32:32","5.99"
"2005-05-26 02:28:36","2.99"
"2005-06-15 09:46:33","10.99"
"2005-06-20 22:21:10","8.99"
"2005-07-07 06:01:48","5.99"
"2005-07-09 20:49:12","0.99"
"2005-07-10 11:14:48","4.99"
"2005-07-11 16:36:17","0.99"
"2005-07-28 14:53:06","4.99"
"2005-07-30 06:31:45","4.99"
"2005-07-30 08:17:24","4.99"
"2005-07-30 14:26:11","1.99"
"2005-08-01 04:59:30","2.99"
"2005-08-02 00:27:12","4.99"
"2005-08-19 16:25:00","7.99"
"2005-08-20 14:50:57","2.99"
"2005-08-20 18:11:44","7.99"
"2005-08-20 20:12:19","0.99"
"2005-08-21 18:29:13","0.99"
"2005-08-22 11:43:04","5.99"
"2005-08-22 12:28:01","2.99"
"2006-02-14 15:16:03","0.99"
"2005-06-17 04:29:58","4.99"
"2005-06-18 05:29:52","5.99"
"2005-06-20 20:35:28","0.99"
"2005-07-06 00:24:25","3.99"
"2005-07-06 20:09:11","2.99"
"2005-07-09 10:22:31","4.99"
"2005-07-10 06:49:00","4.99"
"2005-07-10 21:32:06","5.99"
"2005-07-27 02:15:01","2.99"
"2005-07-27 06:09:30","2.99"
"2005-07-27 21:20:52","0.99"
"2005-07-30 11:17:33","3.99"
"2005-08-01 11:52:32","0.99"
"2005-08-01 14:58:14","4.99"
"2005-08-02 08:05:19","0.99"
"2005-08-16 23:18:47","2.99"
"2005-08-17 07:15:47","4.99"
"2005-08-18 04:57:59","2.99"
"2005-08-18 16:42:45","2.99"
"2005-08-18 18:36:16","0.99"
"2005-08-19 21:21:47","4.99"
"2005-08-20 17:55:13","2.99"
"2005-08-21 20:32:08","5.99"
"2005-08-21 20:54:32","7.99"
"2005-05-25 06:05:20","3.99"
"2005-05-27 15:34:01","6.99"
"2005-06-16 04:09:08","0.99"
"2005-06-17 10:47:24","2.99"
"2005-06-18 03:50:18","4.99"
"2005-06-18 03:52:14","0.99"
"2005-06-19 16:15:56","2.99"
"2005-06-20 17:53:30","4.99"
"2005-07-06 05:03:59","2.99"
"2005-07-07 06:14:51","4.99"
"2005-07-09 00:48:49","0.99"
"2005-07-09 01:46:45","2.99"
"2005-07-09 16:34:07","0.99"
"2005-07-10 21:26:31","5.99"
"2005-07-10 23:47:08","0.99"
"2005-07-11 09:13:08","5.99"
"2005-07-11 22:44:34","4.99"
"2005-07-12 05:39:50","4.99"
"2005-07-12 05:56:38","4.99"
"2005-07-27 06:54:12","4.99"
"2005-07-29 22:20:21","6.99"
"2005-07-30 04:03:58","5.99"
"2005-07-30 06:07:42","2.99"
"2005-07-31 02:59:20","6.99"
"2005-08-02 15:32:32","1.99"
"2005-08-02 20:59:52","7.99"
"2005-08-17 04:50:56","4.99"
"2005-08-17 21:02:19","4.99"
"2005-08-20 10:31:01","2.99"
"2005-08-21 00:53:09","0.99"
"2005-08-21 01:31:51","2.99"
"2005-08-21 22:25:09","4.99"
"2005-05-27 04:53:11","0.99"
"2005-05-29 04:35:29","0.99"
"2005-06-19 16:05:41","0.99"
"2005-07-07 08:15:03","0.99"
"2005-07-08 04:58:48","4.99"
"2005-07-08 14:54:42","4.99"
"2005-07-09 20:07:09","0.99"
"2005-07-11 02:37:51","0.99"
"2005-07-27 09:06:13","6.99"
"2005-07-28 01:35:17","0.99"
"2005-07-28 11:59:45","6.99"
"2005-07-28 18:35:12","0.99"
"2005-07-29 05:52:50","2.99"
"2005-07-30 03:20:38","4.99"
"2005-07-30 18:52:19","2.99"
"2005-07-31 11:11:10","0.99"
"2005-08-01 11:53:17","2.99"
"2005-08-01 20:25:35","2.99"
"2005-08-02 03:48:17","0.99"
"2005-08-02 03:56:23","6.99"
"2005-08-17 04:00:01","4.99"
"2005-08-17 12:06:54","4.99"
"2005-08-20 04:31:45","2.99"
"2005-08-20 04:34:46","1.99"
"2005-08-20 08:30:54","4.99"
"2005-08-21 19:15:33","9.99"
"2005-08-23 08:42:40","4.99"
"2005-05-25 03:21:20","0.99"
"2005-05-30 11:58:50","2.99"
"2005-06-16 04:44:23","4.99"
"2005-06-16 21:08:46","1.99"
"2005-06-17 00:43:57","3.99"
"2005-07-05 22:56:33","7.99"
"2005-07-06 11:40:27","5.99"
"2005-07-09 21:02:26","5.99"
"2005-07-28 12:45:47","0.99"
"2005-07-29 06:54:48","9.99"
"2005-07-31 02:36:11","5.99"
"2005-08-01 12:22:41","2.99"
"2005-08-02 10:39:43","3.99"
"2005-08-19 09:21:10","7.99"
"2005-08-19 12:55:09","4.99"
"2005-08-20 00:00:24","0.99"
"2005-08-20 01:33:36","3.99"
"2005-08-20 21:19:36","8.99"
"2005-08-20 23:42:46","0.99"
"2005-08-21 15:15:03","2.99"
"2005-08-22 09:03:44","3.99"
"2005-08-23 17:32:19","0.99"
"2005-08-23 22:08:04","0.99"
"2005-06-15 05:55:40","2.99"
"2005-06-19 02:49:55","1.99"
"2005-06-19 06:48:01","1.99"
"2005-06-20 10:00:51","4.99"
"2005-06-21 15:12:44","3.99"
"2005-07-07 11:23:48","5.99"
"2005-07-07 12:42:02","1.99"
"2005-07-07 16:36:16","4.99"
"2005-07-08 09:14:29","4.99"
"2005-07-09 14:31:24","2.99"
"2005-07-09 22:46:14","2.99"
"2005-07-10 16:10:39","2.99"
"2005-07-12 19:59:25","5.99"
"2005-07-27 00:10:49","0.99"
"2005-07-27 07:23:58","4.99"
"2005-07-27 07:36:11","5.99"
"2005-07-27 13:33:38","5.99"
"2005-07-28 07:28:16","0.99"
"2005-07-30 02:08:58","3.99"
"2005-07-30 13:11:19","0.99"
"2005-07-30 15:25:19","0.99"
"2005-07-31 04:21:08","4.99"
"2005-07-31 21:08:33","2.99"
"2005-08-01 11:53:12","6.99"
"2005-08-02 06:15:40","3.99"
"2005-08-02 17:13:26","2.99"
"2005-08-17 12:20:01","4.99"
"2005-08-17 22:28:15","0.99"
"2005-08-18 01:45:50","1.99"
"2005-08-21 16:03:01","4.99"
"2005-08-21 18:48:06","2.99"
"2005-08-22 00:25:59","6.99"
"2005-08-23 09:02:04","2.99"
"2005-08-23 11:55:50","5.99"
"2005-06-16 07:49:08","5.99"
"2005-06-17 04:51:43","4.99"
"2005-06-17 21:14:02","0.99"
"2005-06-18 18:35:04","4.99"
"2005-06-19 08:49:53","4.99"
"2005-06-20 01:06:34","4.99"
"2005-07-07 22:06:24","5.99"
"2005-07-08 11:07:59","8.99"
"2005-07-08 12:10:50","6.99"
"2005-07-08 12:54:15","7.99"
"2005-07-09 22:22:10","4.99"
"2005-07-10 01:12:44","2.99"
"2005-07-11 03:21:05","2.99"
"2005-07-29 03:18:34","6.99"
"2005-07-29 05:11:14","1.99"
"2005-07-29 18:03:47","7.99"
"2005-07-29 21:29:58","2.99"
"2005-07-30 21:24:22","1.99"
"2005-07-31 06:00:21","4.99"
"2005-07-31 19:15:13","4.99"
"2005-07-31 21:36:07","0.99"
"2005-08-01 02:39:12","4.99"
"2005-08-01 03:09:26","4.99"
"2005-08-01 15:34:46","0.99"
"2005-08-01 15:44:43","9.99"
"2005-08-18 04:26:54","0.99"
"2005-08-18 11:25:11","4.99"
"2005-08-19 11:01:54","7.99"
"2005-08-22 12:51:38","5.99"
"2005-05-25 21:19:53","4.99"
"2005-06-18 20:28:31","7.99"
"2005-06-20 02:33:42","2.99"
"2005-06-20 09:12:12","4.99"
"2005-06-21 18:39:34","0.99"
"2005-07-09 01:17:04","1.99"
"2005-07-10 13:38:41","2.99"
"2005-07-10 18:40:09","5.99"
"2005-07-12 03:15:45","0.99"
"2005-07-28 03:11:54","0.99"
"2005-07-28 16:15:49","0.99"
"2005-07-28 21:32:29","3.99"
"2005-07-30 06:59:55","8.99"
"2005-07-31 07:29:59","4.99"
"2005-07-31 16:07:50","6.99"
"2005-07-31 16:53:43","1.99"
"2005-08-01 08:58:08","2.99"
"2005-08-17 16:08:49","0.99"
"2005-08-17 17:11:05","3.99"
"2005-08-18 09:11:23","9.99"
"2005-08-19 03:16:58","2.99"
"2005-08-19 13:07:12","6.99"
"2005-08-19 21:31:45","0.99"
"2005-08-20 14:23:20","5.99"
"2005-08-20 17:58:11","2.99"
"2005-08-21 06:01:08","6.99"
"2005-08-22 16:06:49","2.99"
"2005-06-19 03:24:17","4.99"
"2005-06-21 03:10:01","7.99"
"2005-07-06 15:52:03","2.99"
"2005-07-07 15:56:23","9.99"
"2005-07-08 04:06:55","4.99"
"2005-07-08 05:49:14","2.99"
"2005-07-27 00:40:01","4.99"
"2005-07-27 07:15:38","4.99"
"2005-07-27 20:57:07","1.99"
"2005-07-28 15:25:55","6.99"
"2005-07-28 18:34:20","0.99"
"2005-07-28 20:01:23","6.99"
"2005-07-28 23:59:29","2.99"
"2005-07-29 17:30:06","2.99"
"2005-07-30 16:59:43","5.99"
"2005-07-31 19:27:02","2.99"
"2005-07-31 23:27:31","7.99"
"2005-08-01 10:45:51","4.99"
"2005-08-02 00:00:54","5.99"
"2005-08-18 00:10:20","2.99"
"2005-08-18 01:08:34","3.99"
"2005-08-19 01:07:02","0.99"
"2005-08-21 15:29:47","7.99"
"2005-08-23 16:08:40","4.99"
"2006-02-14 15:16:03","2.99"
"2005-05-28 17:46:57","5.99"
"2005-06-16 00:49:32","0.99"
"2005-06-17 15:27:33","2.99"
"2005-06-17 23:57:34","3.99"
"2005-06-18 08:27:33","4.99"
"2005-07-07 21:09:38","2.99"
"2005-07-09 10:50:56","4.99"
"2005-07-10 01:15:00","5.99"
"2005-07-10 07:18:58","3.99"
"2005-07-11 10:59:59","2.99"
"2005-07-12 16:52:13","2.99"
"2005-07-26 22:52:32","0.99"
"2005-07-27 16:25:11","3.99"
"2005-07-28 16:51:58","0.99"
"2005-07-28 18:32:40","6.99"
"2005-07-28 21:23:33","2.99"
"2005-07-29 09:10:41","3.99"
"2005-07-29 20:36:26","2.99"
"2005-07-29 23:30:03","3.99"
"2005-07-30 01:42:09","3.99"
"2005-07-31 19:23:00","6.99"
"2005-08-01 05:18:56","2.99"
"2005-08-01 23:47:03","2.99"
"2005-08-02 02:54:53","5.99"
"2005-08-18 12:25:16","4.99"
"2005-08-18 13:05:37","2.99"
"2005-08-21 12:50:33","7.99"
"2005-08-23 00:42:49","2.99"
"2006-02-14 15:16:03","5.98"
"2006-02-14 15:16:03","0.00"
"2005-05-25 20:26:42","4.99"
"2005-05-28 20:08:47","4.99"
"2005-06-16 01:28:22","4.99"
"2005-07-06 09:25:56","1.99"
"2005-07-08 02:07:50","2.99"
"2005-07-09 09:00:11","4.99"
"2005-07-09 19:59:10","4.99"
"2005-07-10 16:34:02","2.99"
"2005-07-10 22:40:47","4.99"
"2005-07-12 01:36:46","3.99"
"2005-07-12 12:01:56","0.99"
"2005-07-27 14:32:32","4.99"
"2005-07-28 10:08:55","4.99"
"2005-07-29 05:25:32","4.99"
"2005-07-30 12:43:58","4.99"
"2005-08-17 09:11:52","4.99"
"2005-08-21 05:29:55","2.99"
"2005-08-21 19:19:21","4.99"
"2005-08-22 01:54:52","4.99"
"2005-08-22 14:27:46","4.99"
"2005-08-23 14:23:44","6.99"
"2005-08-23 18:51:41","2.99"
"2006-02-14 15:16:03","3.98"
"2006-02-14 15:16:03","0.00"
"2005-05-25 03:47:12","0.99"
"2005-05-25 16:50:20","4.99"
"2005-05-27 13:57:38","2.99"
"2005-05-29 05:28:47","0.99"
"2005-05-30 10:19:42","2.99"
"2005-06-15 21:56:39","3.99"
"2005-06-18 14:25:29","2.99"
"2005-06-19 19:40:27","3.99"
"2005-06-20 00:01:36","4.99"
"2005-07-07 20:59:06","0.99"
"2005-07-08 12:44:59","9.99"
"2005-07-10 03:01:09","3.99"
"2005-07-10 14:08:49","8.99"
"2005-07-10 17:32:33","6.99"
"2005-07-10 20:46:13","4.99"
"2005-07-27 20:51:49","0.99"
"2005-07-27 21:13:47","6.99"
"2005-07-29 20:05:38","4.99"
"2005-07-29 23:58:19","4.99"
"2005-08-02 17:53:36","2.99"
"2005-08-18 07:16:58","3.99"
"2005-08-18 13:17:07","4.99"
"2005-08-19 00:16:54","6.99"
"2005-08-19 07:06:34","4.99"
"2005-08-22 10:14:33","2.99"
"2006-02-14 15:16:03","4.99"
"2005-05-26 17:32:11","2.99"
"2005-06-16 20:41:57","4.99"
"2005-06-17 09:45:30","2.99"
"2005-06-19 14:55:17","4.99"
"2005-06-21 15:11:02","3.99"
"2005-06-21 20:39:39","0.99"
"2005-07-08 18:27:28","0.99"
"2005-07-09 10:07:27","6.99"
"2005-07-09 20:11:49","7.99"
"2005-07-10 06:31:37","0.99"
"2005-07-11 01:24:44","0.99"
"2005-07-11 01:27:49","2.99"
"2005-07-27 00:15:35","9.99"
"2005-07-27 17:39:12","2.99"
"2005-07-28 13:47:21","3.99"
"2005-08-01 11:22:20","2.99"
"2005-08-02 00:33:12","6.99"
"2005-08-02 05:04:18","8.99"
"2005-08-02 05:51:10","4.99"
"2005-08-02 22:28:22","2.99"
"2005-08-02 22:35:15","3.99"
"2005-08-17 08:09:00","2.99"
"2005-08-19 20:18:39","3.99"
"2005-08-19 22:05:19","4.99"
"2005-08-21 16:52:03","6.99"
"2005-08-23 14:47:26","10.99"
"2005-08-23 22:13:04","7.99"
"2005-05-27 12:57:55","2.99"
"2005-05-27 16:40:29","4.99"
"2005-05-30 14:47:31","2.99"
"2005-06-14 23:17:03","4.99"
"2005-06-15 03:18:40","4.99"
"2005-06-17 22:05:40","0.99"
"2005-06-18 02:10:42","2.99"
"2005-06-20 07:33:38","8.99"
"2005-06-20 08:06:18","4.99"
"2005-06-21 19:36:15","4.99"
"2005-07-06 17:03:48","2.99"
"2005-07-06 20:18:50","4.99"
"2005-07-10 09:47:00","4.99"
"2005-07-27 14:11:45","0.99"
"2005-07-28 20:53:05","3.99"
"2005-07-30 06:36:57","8.99"
"2005-07-31 11:13:49","2.99"
"2005-07-31 20:16:21","2.99"
"2005-08-01 08:30:11","4.99"
"2005-08-01 22:22:07","4.99"
"2005-08-01 23:13:00","5.99"
"2005-08-17 07:49:17","0.99"
"2005-08-17 22:32:37","4.99"
"2005-08-18 03:25:08","2.99"
"2005-08-18 04:49:27","4.99"
"2005-08-18 05:30:31","2.99"
"2005-08-18 11:19:47","4.99"
"2005-08-19 16:05:36","0.99"
"2005-08-21 02:10:57","4.99"
"2005-08-21 15:08:05","6.99"
"2005-08-22 05:54:03","4.99"
"2005-08-23 00:31:57","2.99"
"2005-08-23 10:35:51","0.99"
"2005-08-23 12:47:26","5.99"
"2005-05-26 03:46:26","3.99"
"2005-05-26 08:04:38","4.99"
"2005-05-26 20:57:00","6.99"
"2005-06-17 03:17:21","4.99"
"2005-06-18 08:34:59","6.99"
"2005-06-21 08:29:41","5.99"
"2005-07-06 06:36:53","4.99"
"2005-07-07 04:29:20","5.99"
"2005-07-09 09:31:59","0.99"
"2005-07-11 09:31:04","9.99"
"2005-07-11 10:16:23","0.99"
"2005-07-11 19:30:47","3.99"
"2005-07-28 21:09:28","4.99"
"2005-07-29 06:25:45","6.99"
"2005-07-29 23:52:01","3.99"
"2005-07-30 15:07:04","4.99"
"2005-08-02 08:59:04","0.99"
"2005-08-02 22:09:01","5.99"
"2005-08-18 02:35:39","7.99"
"2005-08-18 04:41:47","7.99"
"2005-08-21 10:25:56","0.99"
"2005-08-23 15:39:18","2.99"
"2005-05-25 10:52:13","0.99"
"2005-05-26 20:48:48","2.99"
"2005-05-27 11:02:26","4.99"
"2005-06-16 12:18:41","9.99"
"2005-06-19 20:29:24","0.99"
"2005-07-06 12:43:11","4.99"
"2005-07-07 19:52:01","2.99"
"2005-07-09 08:22:46","6.99"
"2005-07-12 03:05:38","3.99"
"2005-07-28 12:01:19","2.99"
"2005-07-29 17:39:09","6.99"
"2005-07-30 20:18:27","7.99"
"2005-07-31 09:10:20","7.99"
"2005-08-01 03:22:23","2.99"
"2005-08-21 12:21:25","1.99"
"2005-08-21 15:22:50","2.99"
"2005-08-22 17:27:23","3.99"
"2005-05-25 16:32:19","1.99"
"2005-05-26 12:30:26","3.99"
"2005-05-30 01:17:45","2.99"
"2005-05-31 01:57:32","4.99"
"2005-06-14 23:16:26","0.99"
"2005-06-15 04:44:10","9.99"
"2005-06-16 12:11:20","0.99"
"2005-06-16 18:52:12","6.99"
"2005-06-21 02:46:17","4.99"
"2005-07-06 03:36:19","4.99"
"2005-07-06 05:47:47","0.99"
"2005-07-10 00:09:45","2.99"
"2005-07-11 12:49:48","4.99"
"2005-07-11 16:26:07","6.99"
"2005-07-12 04:06:11","7.99"
"2005-07-12 15:14:48","4.99"
"2005-07-27 09:16:53","4.99"
"2005-07-28 05:33:16","8.99"
"2005-07-29 11:15:36","10.99"
"2005-07-30 05:06:32","0.99"
"2005-07-31 12:50:24","4.99"
"2005-07-31 22:13:52","4.99"
"2005-08-01 03:05:59","0.99"
"2005-08-01 14:10:21","2.99"
"2005-08-01 22:43:12","2.99"
"2005-08-21 03:00:03","5.99"
"2005-08-21 18:35:54","6.99"
"2005-08-21 20:02:18","2.99"
"2005-05-29 11:32:15","4.99"
"2005-05-29 16:44:11","4.99"
"2005-05-30 10:25:00","4.99"
"2005-05-31 03:52:02","4.99"
"2005-05-31 19:19:36","4.99"
"2005-06-15 03:38:53","2.99"
"2005-06-16 19:27:12","4.99"
"2005-06-20 09:32:33","0.99"
"2005-06-20 21:55:54","2.99"
"2005-07-07 08:40:17","2.99"
"2005-07-09 15:14:47","4.99"
"2005-07-10 06:43:43","4.99"
"2005-07-10 08:48:39","9.99"
"2005-07-10 21:58:30","6.99"
"2005-07-12 09:37:18","0.99"
"2005-07-12 11:36:22","8.99"
"2005-07-27 15:46:53","4.99"
"2005-07-28 18:26:47","0.99"
"2005-07-29 01:11:05","0.99"
"2005-07-29 13:50:08","5.99"
"2005-07-30 12:02:41","0.99"
"2005-07-31 03:59:56","4.99"
"2005-07-31 07:09:55","10.99"
"2005-07-31 19:07:11","2.99"
"2005-07-31 23:21:23","0.99"
"2005-07-31 23:57:43","6.99"
"2005-08-01 02:58:27","4.99"
"2005-08-01 10:20:34","7.99"
"2005-08-02 06:27:13","3.99"
"2005-08-18 23:25:20","6.99"
"2005-08-19 12:24:23","7.99"
"2005-08-20 22:17:01","4.99"
"2005-08-22 13:36:30","2.99"
"2005-08-22 22:49:23","6.99"
"2005-08-23 21:25:03","4.99"
"2005-05-25 19:37:02","4.99"
"2005-05-28 21:01:25","4.99"
"2005-05-31 03:48:05","4.99"
"2005-06-15 14:48:04","1.99"
"2005-06-15 21:11:18","0.99"
"2005-07-06 01:02:39","9.99"
"2005-07-09 12:30:23","2.99"
"2005-07-09 15:48:06","5.99"
"2005-07-09 23:19:11","7.99"
"2005-07-10 05:07:55","4.99"
"2005-07-27 09:13:26","5.99"
"2005-07-27 16:07:22","6.99"
"2005-07-28 01:08:36","5.99"
"2005-07-29 09:05:06","4.99"
"2005-07-29 16:44:13","0.99"
"2005-07-30 00:16:55","0.99"
"2005-07-31 05:46:54","0.99"
"2005-08-01 02:20:01","4.99"
"2005-08-01 21:14:24","2.99"
"2005-08-02 01:12:35","0.99"
"2005-08-02 15:38:03","2.99"
"2005-08-17 06:39:16","4.99"
"2005-08-17 09:07:56","6.99"
"2005-08-18 01:36:00","0.99"
"2005-08-18 21:43:09","4.99"
"2005-08-19 10:51:59","2.99"
"2005-08-19 18:54:26","2.99"
"2005-08-20 15:06:26","0.99"
"2005-08-20 15:23:26","2.99"
"2005-08-21 04:49:41","6.99"
"2005-08-21 14:47:09","4.99"
"2005-08-21 18:07:40","4.99"
"2005-08-22 04:31:50","4.99"
"2005-05-30 05:36:21","0.99"
"2005-06-15 01:38:31","4.99"
"2005-06-18 03:54:31","0.99"
"2005-06-19 23:47:24","2.99"
"2005-06-21 00:02:28","4.99"
"2005-07-06 23:46:52","1.99"
"2005-07-09 15:58:38","0.99"
"2005-07-09 16:04:45","3.99"
"2005-07-10 05:08:10","2.99"
"2005-07-11 22:29:15","7.99"
"2005-07-27 12:12:04","0.99"
"2005-07-27 17:40:40","5.99"
"2005-07-28 00:56:47","4.99"
"2005-07-29 16:17:49","4.99"
"2005-07-30 06:03:11","4.99"
"2005-07-31 09:18:33","3.99"
"2005-07-31 10:53:44","4.99"
"2005-08-01 14:12:29","0.99"
"2005-08-01 15:37:58","0.99"
"2005-08-02 07:08:07","0.99"
"2005-08-17 08:24:35","3.99"
"2005-08-18 02:12:33","2.99"
"2005-08-18 13:42:45","0.99"
"2005-08-19 10:39:54","5.99"
"2005-08-22 01:18:37","2.99"
"2005-08-22 01:21:14","5.99"
"2005-08-22 06:35:50","6.99"
"2005-08-23 17:00:12","5.99"
"2006-02-14 15:16:03","4.99"
"2005-05-25 14:13:54","3.99"
"2005-05-27 09:23:22","2.99"
"2005-05-29 09:55:43","0.99"
"2005-05-29 14:41:18","5.99"
"2005-05-30 02:01:21","9.99"
"2005-05-31 15:04:05","2.99"
"2005-06-17 09:10:09","0.99"
"2005-06-18 15:26:30","2.99"
"2005-06-20 02:49:01","2.99"
"2005-06-20 19:47:12","2.99"
"2005-06-21 03:01:10","0.99"
"2005-07-06 04:37:10","2.99"
"2005-07-06 19:12:37","4.99"
"2005-07-09 10:14:39","2.99"
"2005-07-27 18:51:17","2.99"
"2005-07-28 03:52:21","4.99"
"2005-07-30 18:13:13","4.99"
"2005-07-31 15:13:57","7.99"
"2005-08-01 14:14:59","3.99"
